openlibrary_id,title,authors,first_publish_year,subjects,edition_count,work_key,cover_id,type,genre,summary
OL17427146W,Beast Quest,Adam Blade,2009.0,"Children's fiction, Fantasy fiction, Fantasy, Voyages and travels, Juvenile fiction, Quests (Expeditions), Mythical Animals, Fiction, Monsters, Adventure stories, Magic, Incantations, Wizards, Fantasy fiction (Juvenile), Monsters, fiction, Adventure and adventurers, fiction, Kinderbuch ab 8 Jahren, Action, Junge, Schwert, Schild, Abenteuer, Missionen, gefährliche Tiere, Monster, Biester, Gefahr, Widersacher, Gegner, retten, Rettung, Geisterbiester, magisches Amulett, Vater befreien, Dunkler Wald, Mondwolf, wilde Tiere, Freund, gefährlich",9,/works/OL17427146W,7556622.0,fiction,Fantasy,
OL17431391W,Yasmin the Night Owl Fairy,Daisy Meadows,2010.0,"Magic, Juvenile fiction, Fairies, Fiction, Goblins, Children's picture book, Camps, Friendship, Lost articles, Lost and found possessions, Fantasy, Kirsty Tate (Fictitious character), Rachel Walker (Fictitious character), Jack Frost, Jack Frost (Legendary character), Children's fiction, Fairies, fiction, Magic, fiction, Camps, fiction, Friendship, fiction, Fantasy fiction",4,/works/OL17431391W,10194267.0,fiction,Fantasy,
OL17431524W,Alexandra the Royal Baby Fairy,Daisy Meadows,2006.0,"Fiction, Fantasy, Fairies, Goblins, Juvenile fiction, Kirsty Tate (Fictitious character), Rachel Walker (Fictitious character), Children's fiction, Fairies, fiction",4,/works/OL17431524W,7565375.0,fiction,Fantasy,
OL17434679W,The Beating Of His Wings,Paul Hoffman (English Writer),2010.0,"Thomas Cale (Fictitious character), Fiction, Fiction, fantasy, general, Teenage boys, Monasteries, End of the world, Religious fanaticism, FICTION / Fantasy / General, Fantasy, General",5,/works/OL17434679W,7571675.0,fiction,Fantasy,
OL17435882W,Honor the Happy Days Fairy,Daisy Meadows,2011.0,"Magic, Fantasy fiction, Juvenile fiction, Fairies, Fiction, Jack Frost (Fictional character), Jack Frost, Goblins, Tiaras, Princesses, Jack Frost (Legendary character), Princess, Happiness, Fantasy, Child and youth fiction, Theft, Fées, Romans, nouvelles, etc. pour la jeunesse, Bonheur, Tiares, Vol (Droit), Children's fiction, Princesses, fiction, Fairies, fiction, Magic, fiction",4,/works/OL17435882W,10193591.0,fiction,Fantasy,
OL17436127W,Frankie The Make-up Fairy,Daisy Meadows,2012.0,"Social Themes, Friendship, Fantasy fiction, Juvenile fiction, Fairies, Fiction, Fantasy, Music, Cosmetics, Magic, Singing, Fantasy & Magic, Children's fiction, Fairies, fiction, Cosmetics, fiction, Music, fiction, Magic, fiction, Singing, fiction, Kirsty Tate (Fictitious character), Rachel Walker (Fictitious character), Children's stories, Jack Frost (Legendary character), JUVENILE FICTION / Fantasy & Magic, JUVENILE FICTION / Social Themes / Friendship, Jack Frost (Fictional character)",3,/works/OL17436127W,10193584.0,fiction,Fantasy,
OL17437175W,Alexa the Fashion Reporter Fairy,Daisy Meadows,2012.0,"Juvenile fiction, Fairies, Magic, Fiction, Fantasy, Goblins, Jack Frost (Legendary character), JUVENILE FICTION / Fantasy & Magic, Personal Beauty, Moda, Hadas, Fashion, Fantasy fiction, Spanish language, Novela juvenil, Rachel Walker (Fictitious character), Spanish language materials, JUVENILE FICTION / Action & Adventure, Fashions, Ficción juvenil, Fashion editors, Journalists, Lost and found possessions, Kirsty Tate (Fictitious character), Reporters and reporting, Children's fiction, Fairies, fiction, Fashion, fiction, Magic, fiction",6,/works/OL17437175W,10193428.0,fiction,Fantasy,
OL17438130W,Lola the Fashion Show Fairy,Daisy Meadows,2012.0,"Juvenile fiction, Fairies, Magic, Fiction, Fantasy, Goblins, Jack Frost (Legendary character), Magia, JUVENILE FICTION / Fantasy & Magic, Materiales en español, Moda, Hadas, Fashion, Personal Beauty, Kirsty Tate (Fictitious character), Novela juvenil, Fashion shows, Rachel Walker (Fictitious character), Spanish language materials, JUVENILE FICTION / Action & Adventure, Fashions, Ficción juvenil, Fantasy fiction, Children's fiction, Fairies, fiction, Fashion, fiction, Magic, fiction",8,/works/OL17438130W,10193774.0,fiction,Fantasy,
OL17441502W,The Bone Trail,"Paul Stewart, Chris Riddell",2013.0,"Micah (Fictitious character), Juvenile Fiction, Fantasy, Fiction, Children's fiction, Dragons, fiction, Adventure and adventurers, fiction, Good and evil, Young adult fiction, Fantasy fiction, Dragons, The bone trail litters the barren lands of the wyrmeweald with the remains of dragon-like wyrmes, fortune-hunting kith bandits, and wyrme-protecting kin assassins alike, All viciously slaughtered in the gruesome quest for gold and power. Micah and his friends have battled tirelessly against the kith bandits to protect the winged wyrmes. But the kith are getting bolder, trapping and killing wyrmes to take only their little flameoil sacs, then leaving the bodies to rot. Finally, deep in the heart of the weald, the whitewyrme has sent out a call to arms. The wyrmes are preparing for battle, ready to defend their home and themselves. This will be war on every front: Wyrme against kith. Kith against kin. Even wyrme against wyrme. And former fortune-hunter Micah, now wyrme protector, must prepare for the fight of his life, JUVENILE FICTION, Action & Adventure, General, Fantasy & magical realism (Children's, Teenage)",9,/works/OL17441502W,7585291.0,fiction,Fantasy,
OL17443719W,Adele the Singing Coach Fairy,Daisy Meadows,2012.0,"Fairies, Juvenile fiction, Music, Social Themes, Friendship, Magic, Fantasy fiction, Fiction, Fantasy, Singing, Fantasy & Magic, Kirsty Tate (Fictitious character), Rachel Walker (Fictitious character), Children's fiction, Fairies, fiction, Magic, fiction, Singing, fiction, Music, fiction, JUVENILE FICTION / Fantasy & Magic, JUVENILE FICTION / Social Themes / Friendship, Jack Frost (Fictional character)",4,/works/OL17443719W,10193423.0,,,
OL17444898W,Blood Ties,"Garth Nix, Sean Williams",2014.0,"Good and evil, Fantasy, Shapeshifting, Juvenile fiction, Human-animal relationships, Fiction, Children's fiction, Fantasy fiction, Ont och gott, Human-animal relationship, Human animal relationships, Quests, nyt:series-books=2014-04-13, New York Times bestseller, Animals, fiction, Human-animal relationships, fiction, Good and evil, fiction",12,/works/OL17444898W,7592079.0,fiction,Fantasy,
OL17445024W,Spirits in the Stars,"Erin Hunter, Julia Fletcher",2011.0,"Bears, Fantasy, Fantasy Fiction, Fiction, Juvenile Fiction, Animals, Fate and fatalism, Fantasy & Magic, Shapeshifting, Islands, Children's fiction, Bears, fiction, Islands, fiction",11,/works/OL17445024W,8888619.0,fiction,Fantasy,
OL17445795W,Beast Quest,Adam Blade,2012.0,"Juvenile fiction, Tom (Fictitious character : Blade), Monsters, Elenna (Fictitious character : Blade), Children's fiction, Monsters, fiction, Fantasy fiction, Kinderbuch ab 8 Jahren, Fantasy, Action, Junge, Abenteuer, Missionen, gefährliche Tiere, Monster, Biester, Gefahr, Widersacher, Gegner, retten, Rettung, böse, gut, Zauberer, Magier, magische Gegenstände, finden, befreien, Freundin, guter Bergriese, Schwarzer Ritter, Gebirge, Freund, Gepard, glühende Krallen",3,/works/OL17445795W,7593850.0,fiction,Fantasy,
OL17448583W,Clara the Chocolate Fairy,Daisy Meadows,2013.0,"Juvenile fiction, Fairies, Magic, Fiction, Fantasy, Goblins, Jack Frost (Legendary character), Kirsty Tate (Fictitious character), Action & Adventure, Fantasy fiction, Fantasy & Magic, Chocolate, Reader, Chapter Books, Rachel Walker (Fictitious character), Children's fiction, Fairies, fiction, Magic, fiction",5,/works/OL17448583W,10193481.0,fiction,Fantasy,
OL17449054W,Jessie the Lyrics Fairy,Daisy Meadows,2012.0,"Fantasy fiction, Juvenile fiction, Fairies, Fiction, Fantasy, Music, Magic, Singing, Kirsty Tate (Fictitious character), Rachel Walker (Fictitious character), Child and youth fiction, Children's fiction, Fairies, fiction, Music, fiction, Magic, fiction, Singing, fiction, Jack Frost (Legendary character)",4,/works/OL17449054W,10193704.0,fiction,Fantasy,
OL17449126W,The High Druids Blade,Terry Brooks,2014.0,"Druids and druidism, Epic, Action & Adventure, Fantasy, Shannara (Imaginary place), Druids and Druidism, FICTION, Science Fiction, Adventure, Fantasy fiction, Fiction, Druids, Fiction, fantasy, epic, Shannara (imaginary place), fiction, nyt:hardcover-fiction=2014-07-27, New York Times bestseller",7,/works/OL17449126W,7600502.0,fiction,Fantasy,
OL17451745W,River of Lost Bears,Erin Hunter,2013.0,"Bears, Fantasy, Fantasy Fiction, Fiction, Juvenile Fiction, Fate and fatalism, Adventures and adventurers, Voyages and travels, Children's fiction, Bears, fiction, Voyages and travels, fiction, Adventure and adventurers, fiction, Fantasy fiction",5,/works/OL17451745W,7605724.0,fiction,Fantasy,
OL17452796W,Bloodfire Quest,Terry Brooks,2013.0,"Shannara (Imaginary place), Fiction, Fiction, fantasy, general, Shannara (imaginary place), fiction, Quests (Expeditions), Fate and fatalism, Magic, Action & Adventure, Fantasy, Secrets, Druids, Science Fiction, Fairies, Epic, Elves, nyt:hardcover-fiction=2013-03-31, New York Times bestseller, Large type books",7,/works/OL17452796W,7607821.0,fiction,Fantasy,
OL17453058W,Authority,Jeff VanderMeer,2001.0,"Literary, Fantasy, Fiction, Scientific expeditions, Discoveries in geography, General, FICTION, Quests (Expeditions), Psychic ability, Scientists, FICTION / Literary, FICTION / Fantasy / General, nyt:trade-fiction-paperback=2014-05-25, New York Times bestseller, Fiction, science fiction, action & adventure, Fiction, suspense, Scientists, fiction, Body horror, Horror, Fiction, science fiction, general, Intelligence officers, Secrecy, Science fiction, Fiction, thrillers, suspense",7,/works/OL17453058W,10526739.0,fiction,Fantasy,
OL17455355W,Sign of the Moon,Erin Hunter,2011.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Children's fiction, Cats, fiction, Adventure and adventurers, fiction, Prophecies, Adventure and adventurers, Adventure stories, Adventure fiction, Fantasy fiction",18,/works/OL17455355W,7612945.0,fiction,Fantasy,
OL17457356W,Skin Game,"Jim Butcher, James Marsters",2014.0,"Fantasy, Private investigators, Wizards, Grail, Fantasy fiction, Harry Dresden (Fictional character), Fiction, Chicago (ill.), fiction, Fiction, fantasy, paranormal, Private investigators, fiction, Fiction, mystery & detective, general, Harry Dresden (Fictitious character), nyt:hardcover-fiction=2014-06-15, New York Times bestseller, Large type books, Fiction, fantasy, general",8,/works/OL17457356W,7616940.0,fiction,Fantasy,
OL17459960W,The Song of the Quarkbeast,Jasper Fforde,2011.0,"Children's fiction, Magic, fiction, Fantasy fiction, Magic, Fiction, Dragons, Fantasy, Juvenile fiction, Young adult fiction",11,/works/OL17459960W,7622162.0,fiction,Fantasy,
OL17462272W,Beast Quest,Adam Blade,2007.0,"Adventure and adventurers, Juvenile fiction, Quests (Expeditions), Fiction, Fantasy, Elenna (Fictitious character : Blade), Monsters, Tom (Fictitious character : Blade), Child and youth fiction, Children's fiction, Monsters, fiction, Fantasy fiction, Kinderbuch ab 8 Jahren, Action, Junge, Schwert, Schild, Abenteuer, Missionen, gefährliche Tiere, Monster, Biester, Gefahr, Widersacher, Gegner, retten, Rettung, Steinlawinen, Erdrutsche, Handelswege, Gebirge, Bergriese, wütet, bedroht, Bedrohung, Aufstieg, klettern",7,/works/OL17462272W,7626773.0,fiction,Fantasy,
OL17462368W,Alice in Wonderland,"Lesley Sims, Mauro Evangelista",2006.0,"Fantasy, Juvenile fiction, Alice (Fictitious character : Carroll), Children's fiction, Fairies, fiction, Fantasy fiction, Alice (fictitious character : carroll), fiction, British and irish fiction (fictional works by one author), Fiction, fantasy, general",6,/works/OL17462368W,7626969.0,fiction,Fantasy,
OL17462796W,The Fairest Beauty,Melanie Dickerson,2012.0,"Middle Ages, Fiction, Children's fiction, Stepparents, fiction, Juvenile fiction, Adventure, Fantasy, Fairytale retelling, Romance, Snow white",3,/works/OL17462796W,7627824.0,fiction,Fantasy,
OL17463087W,The World of Ice & Fire,"George R. R. Martin, Elio Garcia, Linda Antonsson",2014.0,"winter, epic literature, epic fiction, good and evil, fiction, kings and rulers, fantasy fiction, fantastic fiction, Courts and courtiers, imaginary places, imaginary wars and battles, magic, seasons, Ignotus Award winner, Hugo Award Winner, Locus Award winner, epic fantasy, fantasy, New York Times bestseller, nyt:trade_fiction_paperback=2011-09-10, A Song of Ice and Fire, Civil war, Guerras imaginarias, Invierno, Bien y mal, Ficción, Game of thrones (Television program), FICTION / Fantasy / Epic, FICTION / Action & Adventure, FICTION / Media Tie-In, Fantasy fiction, history and criticism, Television programs, Westeros (Imaginary place), Regime change, Dragons, Succession",7,/works/OL17463087W,14842861.0,fiction,Fantasy,
OL17465533W,Fred Basset Yearbook 2012,Alex Graham,2011.0,"Comic books, strips, Fred Basset (Fictitious character), COMICS & GRAPHIC NOVELS, Anthologies, Contemporary Women, Crime & Mystery, Erotica, Fantasy, Horror, Gay & Lesbian, Historical Fiction, Literary, General",4,/works/OL17465533W,7633293.0,fiction,Fantasy,
OL17466846W,Olympia the Games Fairy,Daisy Meadows,2012.0,"Magic, Juvenile fiction, Fairies, Fiction, Triathlon, Lost articles, Lost and found possessions, Fantasy, Child and youth fiction, Children's fiction, Fairies, fiction, Magic, fiction, Kirsty Tate (Fictitious character), Rachel Walker (Fictitious character), Jack Frost (Legendary character)",7,/works/OL17466846W,10193925.0,fiction,Fantasy,
OL17467265W,Beast Quest,Adam Blade,2010.0,"Juvenile fiction, Kayonia (Imaginary place), Children's stories, Tom (Fictitious character : Blade), Fantasy, Kinderbuch ab 8 Jahren, Action, Junge, Abenteuer, Missionen, gefährliche Tiere, Monster, Biester, Gefahr, Widersacher, Gegner, retten, Rettung, Mutter, Fluch, befreien, Heiltrank, Zutaten finden, heilen, Heilung, Wald, Baummonster, Dorfbewohner, gefangen, Lebensgefahr",11,/works/OL17467265W,7636736.0,fiction,Fantasy,
OL17470003W,Saint Odd,Dean Koontz,2015.0,"Fiction, Cooks, Amerikanisches Englisch, Paranormal, Romance, Fantasy, Suspense, Odd Thomas (Fictitious character), Odd Thomas (Fictional character), Mediums, Good and evil, Large type books, Fiction, occult & supernatural, Fiction, thrillers, suspense, Fiction, horror",16,/works/OL17470003W,12882830.0,fiction,Fantasy,
OL17470443W,Beast Quest,Adam Blade,2007.0,"Elenna (Fictitious character : Blade), Children's fantasy fiction, Juvenile fiction, Tom (Fictitious character : Blade), Monsters, Fiction, Child and youth fiction, Children's fiction, Monsters, fiction, Fantasy fiction, Kinderbuch ab 8 Jahren, Fantasy, Action, Junge, Schwert, Schild, Abenteuer, Missionen, gefährliche Tiere, Monster, Biester, Gefahr, Widersacher, Gegner, retten, Rettung, Weiden, Pferdemann, beunruhigen, Panik, Pferd, Hengst, Centaur",13,/works/OL17470443W,7643084.0,fiction,Fantasy,
OL17472171W,Maddie the Playtime Fairy,Daisy Meadows,2011.0,"Play, Magic, Juvenile fiction, Fairies, Fiction, Fantasy, Tiaras, Kirsty Tate (Fictitious character), Fantasy fiction, Rachel Walker (Fictitious character), Children's fiction, Fairies, fiction, Magic, fiction, Play, fiction",5,/works/OL17472171W,10193787.0,fiction,Fantasy,
OL17472586W,Beast Quest,Adam Blade,2010.0,"Elenna (Fictitious character : Blade), Juvenile fiction, Human-animal relationships, Quests (Expeditions), Monsters, Tom (Fictitious character : Blade), Kinderbuch ab 8 Jahren, Fantasy, Action, Junge, Abenteuer, Missionen, gefährliche Tiere, Monster, Biester, Gefahr, Widersacher, Gegner, retten, Rettung, Königreich, magische Gegenstände, Zauberer, befreien, Kopfgeld, Gebirge, Giftstacheln",5,/works/OL17472586W,7647348.0,fiction,Fantasy,
OL17477160W,Nicole the Beach Fairy,Daisy Meadows,2009.0,"Jack Frost (Legendary character), Chapter Books, Fantasy & Magic, Fiction, Environment, Environmentalism, Reader, Magic, Islands, Nature & the Natural World, Rachel Walker (Fictional character), Kirsty Tate (Fictitious character), Juvenile fiction, Fairies, Fantasy, Beaches, Kirsty Tate (Fictional character), Rachel Walker (Fictitious character), Environmental protection, Refuse and refuse disposal, Children's fiction, Fairies, fiction, Antiquities, Excavations (Archaeology), Archaeology and history, Historic buildings, Urban archaeology, Coastal archaeology, History",6,/works/OL17477160W,10084471.0,fiction,Fantasy,
OL17478196W,Beast Quest,Adam Blade,2007.0,"Juvenile fiction, Tom (Fictitious character : Blade), Monsters, Elenna (Fictitious character : Blade), Children's fiction, Monsters, fiction, Fantasy fiction, Fantasy, Voyages and travels, Dragons, Quests (Expeditions), Fiction, Kinderbuch ab 8 Jahren, Action, Junge, Schwert, Schild, Abenteuer, Missionen, gefährliche Tiere, Monster, Biester, Gefahr, Widersacher, Gegner, retten, Rettung, Magier, goldene Rüstung, schrecklich, Bewachung, kämpfen, Wüste, Beinschützer, Zischen, Schlangenmann, schlängeln, beißen, gebissen",11,/works/OL17478196W,7658570.0,fiction,Fantasy,
OL17478860W,Beast Quest,Adam Blade,2007.0,"Adventure and adventurers, Juvenile fiction, Quests (Expeditions), Fiction, Fantasy, Elenna (Fictitious character : Blade), Monsters, Tom (Fictitious character : Blade), Children's fiction, Monsters, fiction, Fantasy fiction, Kinderbuch ab 8 Jahren, Action, Junge, Schwert, Schild, Abenteuer, Missionen, gefährliche Tiere, Monster, Biester, Gefahr, Widersacher, Gegner, retten, Rettung, Norden Eisschmelze, Herrscherin, Eiswüste, Wärme, Kälte, Yeti",9,/works/OL17478860W,7659527.0,fiction,Fantasy,
